"year","tow.id","passive.swept.area"
2019,"GP006F",1523.04255693902
2019,"GP002F",652.324466259978
2019,"GP001F",557.178101664979
2019,"GP003F",87.6378690268948
2019,"GP004F",390.530933269822
2019,"GP005F",567.016269822232
2019,"GP007F",781.178852530047
2019,"GP011F",975.454870968479
2019,"GP010F",1284.34884722314
2019,"GP012F",839.198444673469
2019,"GP013F",141.818998422976
2019,"GP015F",686.131217985507
2019,"GP017F",1304.51889422083
2019,"GP014A1",878.353902887177
2019,"GP020F",406.022736805347
2019,"GP021F",547.390756941549
2019,"GP037F",992.125784043325
2019,"GP055F",457.737648718038
2019,"GP071F",677.936031401682
2019,"GP029F",1055.94516529038
2019,"GP058F",600.926882818103
2019,"GP059A1",471.37381129662
2019,"GP073F",210.443744883112
2019,"GP065F",2019.94670569216
2019,"GP057F",1857.76904291005
2019,"GP034F",1206.68385956816
2019,"GP033F",633.571585591209
2019,"GP027F",568.946289377481
2019,"GP038A1",1902.90445911097
2019,"GP056F",2606.33770008461
2019,"GP074F",2184.38879314024
2019,"GP083F",1880.23523563277
2019,"GP096A2",961.857462355567
2019,"GP107A1",411.785420242272
2019,"GP078F",1756.58919104587
2019,"GP064F",1520.86186103918
2019,"GP054F",1401.50645570542
2019,"GP035F",662.644785506653
2019,"GP072F",1385.04175185531
2019,"GP085F",3716.88937776135
2019,"GP081F",4306.53775295085
2019,"GP098F",6063.55755817515
2019,"GP120F",3757.71806007158
2019,"GP109F",6161.22139314671
2019,"GP122F",5694.18061538111
2019,"GP121F",3973.24272436018
2019,"GP142F",6494.65575315372
2019,"GP156F",6183.44452326323
2019,"GP139F",715.213031819989
2019,"GP134A2",2266.54382849983
2019,"GP115F",784.689037781379
2019,"GP112F",293.038321616938
2019,"GP086F",1396.76033967502
2019,"GP089F",1580.58981065565
2019,"GP103F",409.101931478638
2019,"GP130A2",1447.38591344069
2019,"GP138F",1980.65569724036
2019,"GP166F",3538.69582150459
2019,"GP187F",7232.08857261399
2019,"GP203F",4234.43657274265
2019,"GP181F",405.204383624607
2019,"GP165F",344.052954967521
2019,"GP152F",1401.20606691916
2019,"GP153F",776.94208909596
2019,"GP169F",1707.55193393649
2019,"GP180F",2552.79627971174
2019,"GP185F",1255.98192112942
2019,"GP221A3",434.594427911924
2019,"GP191A1",1260.64386219843
2019,"GP177F",863.980360117824
2019,"GP164F",924.079133417169
2019,"GP151F",969.916722513547
2019,"GP126F",1551.08249990448
2019,"GP114F",969.027035476956
2019,"GP075F",318.615857969911
2019,"GP101F",2599.89015422795
2019,"GP082F",1379.3427848389
2019,"GP060F",431.551433918019
2019,"GP062F",358.90446415436
2019,"GP069F",474.965083958142
2019,"GP092F",1326.31965122882
2019,"GP087F",976.154848016901
2019,"GP100F",1012.67516159034
2019,"GP118F",1168.78309723903
2019,"GP143F",595.164294947065
2019,"GP157F",381.958337519253
2019,"GP172F",463.158905615865
2019,"GP183F",1476.27432519533
2019,"GP201A2",1409.33103089662
2019,"GP200F",740.409841774565
2019,"GP217F",1627.67687249466
2019,"GP218F",1440.06489761675
2019,"GP236F",762.237390623882
2019,"GP209F",1152.17524811658
2019,"GP204F",836.01581315243
2019,"GP193F",908.141050588147
2019,"GP178F",1327.42466162324
2019,"GP168F",1291.20356150596
2019,"GP175F",974.199075227183
2019,"GP171F",355.327694309642
2019,"GP173F",723.977426267151
2019,"GP155F",724.739452976443
2019,"GP145A2",1093.09746597157
2019,"GP137F",604.975759376686
2019,"GP131F",1763.94856864869
2019,"GP135F",1504.88349704766
2019,"GP136F",1571.43747617633
2019,"GP144F",893.661538274048
2019,"GP129F",357.176449501783
2019,"GP111F",1129.17566016777
2019,"GP110F",1334.3427307326
2019,"GP095F",870.725964672486
2019,"GP063F",1525.35131654126
2019,"GP070A1",1715.21149605237
2019,"GP093A2",807.659255952058
2019,"GP091A1",842.837422834283
2019,"GP102F",673.972491797606
2019,"GP119F",822.942825746144
2019,"GP167F",218.283896270225
2019,"GP148F",668.026745342729
2019,"GP132F",939.580234487813
2019,"GP108F",466.919892031576
2019,"GP104F",454.199081876634
2019,"GP117A1",523.008520411954
2019,"GP140F",772.059006796599
2019,"GP116F",1057.28476051112
2019,"GP146F",1116.45025326715
2019,"GP160F",417.696339906469
2019,"GP161F",1300.92201620328
2019,"GP188F",1073.70143366809
2019,"GP190F",786.815760875326
2019,"GP310F",331.20928078212
2019,"GP308F",705.767866730267
2019,"GP314F",552.39201681982
2019,"GP321F",647.12837915938
2019,"GP328F",664.02021206555
2019,"GP338F",1090.61128587498
2019,"GP337F",549.132811045696
2019,"GP345F",1239.17520428164
2019,"GP347F",493.528424867926
2019,"GP355F",2039.61988808124
2019,"GP349F",1837.05110910737
2019,"GP348F",1124.82303989352
2019,"GP343F",499.331985432551
2019,"GP333F",1910.19265046194
2019,"GP271F",320.760771799304
2019,"GP270F",874.71681681519
2019,"GP264F",825.110724677512
2019,"GP262F",305.240211878158
2019,"GP238F",1034.35521295219
2019,"GP231F",228.931047809298
2019,"GP241F",322.138072147535
2019,"GP265A1",1027.05776032484
2019,"GP268F",1064.94758613218
2019,"GP259F",905.935746951483
2019,"GP248F",506.365090800924
2019,"GP245F",437.727021000366
2019,"GP232F",534.536317617467
2019,"GP215A2",589.751949088646
2019,"GP210F",552.788829411474
2019,"GP229F",786.326325491624
2019,"GP246F",692.100612070141
2019,"GP244F",519.271947920966
2019,"GP255F",338.835339039946
2019,"GP252F",938.821411931039
2019,"GP263F",450.939992089683
2019,"GP275F",812.950471791029
2019,"GP279F",321.204086855153
2019,"GP285F",464.272769719357
2019,"GP330F",1282.36520860574
2019,"GP336A1",283.138460243094
2019,"GP327F",1308.331840446
2019,"GP332F",736.412331437959
2019,"GP322F",411.134715137502
2019,"GP319F",319.476849773491
2019,"GP304F",1013.65680342152
2019,"GP318F",290.492096621686
2019,"GP309F",1204.09280463294
2019,"GP302F",455.666899634587
2019,"GP288F",1025.9451584809
2019,"GP291F",295.675364361173
2019,"GP296F",664.336666391961
2019,"GP297F",385.235043323426
2019,"GP307F",955.253765824148
2019,"GP305F",593.646082506615
2019,"GP306F",1017.52772575153
2019,"GP299F",812.073526253592
2019,"GP283F",903.312486669201
2019,"GP274F",1071.90132639564
2019,"GP286F",535.776431372599
2019,"GP292F",451.752811162299
2019,"GP298F",866.912342649291
2019,"GP289F",601.428507518106
2019,"GP280F",439.670745490886
2019,"GP272F",880.625800769146
2019,"GP267F",426.606234133381
2019,"GP256F",414.619193647591
2019,"GP254F",190.514113587879
2019,"GP276F",179.260790817124
2019,"GP266F",256.642184738608
2019,"GP277F",291.266272267107
2019,"GP284F",120.981845953085
2019,"GP294F",527.256132119448
2019,"GP301F",322.833923701042
2019,"GP340F",669.120148154037
2019,"GP317F",895.966690535369
2019,"GP311F",593.420831831191
2019,"GP339F",1720.09306051647
2019,"GP329F",408.691414341252
2019,"GC330F",985.121315042181
2019,"GC336A1",979.688129427121
2019,"GC327F",1085.13498296859
2019,"GC332F",740.387958736891
2019,"GC322F",368.505345579497
2019,"GC319F",1132.00906061799
2019,"GC304F",447.050117471857
2019,"GC318F",839.134540714786
2019,"GC309F",684.649740445532
2019,"GC302F",620.991816602025
2019,"GC288F",447.051123076337
2019,"GC291F",466.94668340659
2019,"GC296F",311.457948001398
2019,"GC297F",413.405411169632
2019,"GC307F",486.446737996836
2019,"GC305F",97.7448600230543
2019,"GC306F",874.849867372024
2019,"GC299F",2309.66436413233
2019,"GC283F",1043.1561429957
2019,"GC274F",876.956185631005
2019,"GC286F",739.825942898153
2019,"GC292F",281.392386868545
2019,"GC298F",406.823447585048
2019,"GC289F",457.56835845147
2019,"GC280F",570.557654761351
2019,"GC272F",523.802954596673
2019,"GC267F",692.149354359374
2019,"GC256F",633.904726286293
2019,"GC254F",549.67680583155
2019,"GC276F",322.326268311552
2019,"GC266F",711.315495148794
2019,"GC277F",568.523627820964
2019,"GC284F",395.929732063704
2019,"GC294F",288.190659277431
2019,"GC301F",496.590505518038
2019,"GC340F",545.30762372598
2019,"GC317F",303.999926106506
2019,"GC311F",201.876838077593
2019,"GC339F",1074.46812194324
2019,"GC329F",437.436254681797
