year,carapace.width,immature,mature
2010,76,141.7298192,55.62576811
2010,77,105.8471571,66.15118855
2010,78,119.0472657,69.1649248
2010,79,138.9435915,58.8161541
2010,80,103.0020396,47.25630069
2010,81,132.8744562,59.5571665
2010,82,135.4525903,65.8574048
2010,83,119.2152741,46.26267331
2010,84,89.8826808,67.75478013
2010,85,108.6242485,67.88547271
2010,86,88.10431631,54.61811318
2010,87,81.64851544,54.01234439
2010,88,128.2399022,49.68436148
2010,89,92.35182079,51.7690087
2010,90,102.8713874,50.57057545
2010,91,81.56451721,50.91681252
2010,92,90.28850016,35.04259964
2010,93,72.45237935,40.21111336
2010,94,86.23763091,42.55027663
2010,95,67.47547417,31.2630123
2010,96,61.73063435,27.55210397
2010,97,44.58586758,43.62340853
2010,98,58.95965371,28.16385424
2010,99,45.18453797,23.90681824
2010,100,38.35183886,34.01446444
2010,101,30.82514409,27.92223136
2010,102,31.38953611,46.74256874
2010,103,25.45978624,24.13428179
2010,104,22.65881069,27.0441824
2010,105,30.86882402,21.96429712
2010,106,13.45165426,33.65481347
2010,107,23.02303802,34.44085886
2010,108,11.49770939,31.44906221
2010,109,3.804037502,24.4668033
2010,110,7.430644143,36.04162275
2010,111,9.143296597,41.07369997
2010,112,1.677105185,41.51292521
2010,113,3.40193232,37.71052053
2010,114,0,30.52555725
2010,115,3.70398273,32.87112552
2010,116,0,41.69499084
2010,117,0,34.0013269
2010,118,1.724756464,42.01532913
2010,119,1.723228779,24.69048588
2010,120,0,19.17607793
2010,121,0,22.87084485
2010,122,0,24.72021823
2010,123,0,19.18638852
2010,124,0,24.21373323
2010,125,0,16.53708988
2010,126,0,25.84542983
2010,127,0,18.21927865
2010,128,0,17.3014886
2010,129,0,18.71083663
2010,130,0,9.493389782
2010,131,0,4.322552018
2010,132,0,8.279624921
2010,133,0,11.37035433
2010,134,0,2.188412415
2010,135,0,2.335216619
2010,136,0,2.527788274
2010,137,0,3.109181116
2010,138,0,1.613472626
2010,139,0,2.796057256
2010,140,0,1.237611509
2010,141,0,2.649895028
2010,142,0,0
2010,143,0,0
2010,144,0,0
2010,145,0,1.104784379
2011,0,0,0
2011,1,0,0
2011,2,0,0
2011,3,0,0
2011,4,0,0
2011,5,0,0
2011,6,0,0
2011,7,0,0
2011,8,0,0
2011,9,3.322626825,0
2011,10,6.476327331,0
2011,11,0,0
2011,12,12.12636756,0
2011,13,21.17096163,0
2011,14,36.8713482,0
2011,15,13.36672529,0
2011,16,25.76607627,0
2011,17,39.86178656,0
2011,18,54.50855117,0
2011,19,71.28648398,0
2011,20,56.67864672,0
2011,21,63.28435263,0
2011,22,74.91292471,0
2011,23,159.4199946,0
2011,24,196.742916,0
2011,25,267.5441634,0
2011,26,230.3534204,0
2011,27,205.5311875,0
2011,28,176.9927112,0
2011,29,181.7655853,0
2011,30,193.488056,0
2011,31,160.4272137,0
2011,32,207.360217,0
2011,33,205.1680005,0
2011,34,173.6558937,0
2011,35,204.1815731,0
2011,36,247.541612,0
2011,37,231.872184,0
2011,38,205.688957,0
2011,39,200.9551127,0
2011,40,165.9697481,1.05940957
2011,41,157.4846829,1.966505692
2011,42,135.9537108,0.812872651
2011,43,131.525993,0.956401482
2011,44,132.4279863,2.649624984
2011,45,110.6750341,5.964912718
2011,46,132.5921042,1.798927977
2011,47,107.9448743,7.594419598
2011,48,107.693517,6.763820059
2011,49,131.6136301,14.71461787
2011,50,121.8674821,11.32436035
2011,51,149.9861401,6.366891271
2011,52,131.522708,18.92210516
2011,53,148.0206206,20.57149766
2011,54,134.9004345,32.7482495
2011,55,154.3054904,40.79876754
2011,56,148.1797769,58.97730975
2011,57,122.6981892,60.33332651
2011,58,136.3464916,63.05195712
2011,59,117.7875226,47.31127882
2011,60,123.5632435,68.22307216
2011,61,113.2714095,87.8313096
2011,62,120.2396951,85.78224046
2011,63,130.0248616,66.08461351
2011,64,132.0103961,82.28348031
2011,65,124.9938187,88.46380839
2011,66,141.7190466,65.45666769
2011,67,139.0393517,63.76258063
2011,68,145.7917329,64.54381025
2011,69,142.5010745,73.89875496
2011,70,148.0417375,69.84096553
2011,71,138.182477,73.95752825
2011,72,127.7178488,67.88560629
2011,73,138.9095795,76.67831382
2011,74,154.969285,62.30793581
2011,75,107.1788125,80.55790729
2011,76,104.7797665,66.58837453
2011,77,123.0530181,76.85318071
2011,78,151.9896558,70.22229179
2011,79,117.0417804,84.64196017
2011,80,131.163398,69.9234485
2011,81,120.0490186,82.63942067
2011,82,135.8984667,91.61725064
2011,83,118.7623068,77.79885591
2011,84,126.8714375,70.75341195
2011,85,127.2567243,74.57120508
2011,86,135.3329831,72.88633408
2011,87,123.659105,78.53735035
2011,88,98.87330312,71.68790504
2011,89,123.7217491,87.52574433
2011,90,108.6918396,63.10990274
2011,91,117.5716494,78.67727023
2011,92,110.9301094,84.12315829
2011,93,106.222866,85.92405178
2011,94,109.6882941,71.3096138
2011,95,86.62303874,61.6131104
2011,96,79.31649806,66.13560043
2011,97,67.70893814,71.50490551
2011,98,43.83117878,56.59689977
2011,99,67.22872071,65.44139649
2011,100,63.27726882,68.97303108
2011,101,59.91597943,57.68199106
2011,102,45.55741107,88.00758739
2011,103,42.42745307,59.91872942
2011,104,36.36695328,81.89928905
2011,105,35.50551063,48.43831427
2011,106,25.9668906,75.69267295
2011,107,18.60715162,66.99804224
2011,108,20.81513787,68.37445642
2011,109,12.10913631,76.69014323
2011,110,17.59715498,84.45876769
2011,111,5.370149113,71.42370673
2011,112,7.799790788,84.93588073
2011,113,11.40216711,54.90909177
2011,114,5.192052164,64.47779028
2011,115,0,52.5122667
2011,116,1.909210253,76.03955055
2011,117,1.15768745,53.994368
2011,118,1.15768745,62.48593086
2011,119,2.696732362,44.87681469
2011,120,1.100140268,61.50153979
2011,121,0,44.32306986
2011,122,0,29.34880323
2011,123,2.159466233,30.68639178
2011,124,0,29.44192733
2011,125,0,28.5508488
2011,126,0,40.89541764
2011,127,0,30.72156399
2011,128,0,18.65083804
2011,129,0,11.40456537
2011,130,0,9.866584051
2011,131,0,11.95149358
2011,132,0,13.88239636
2011,133,0,12.08473102
2011,134,0,4.261511797
2011,135,0,5.462541338
2011,136,0,3.175531986
2011,137,0,1.080172802
2011,138,0,2.823034393
2011,139,0,1.278944104
2011,140,0,0
2011,141,0,5.691820066
2011,142,0,0
2011,143,0,0.907096122
2011,144,0,0
2011,145,0,0
2011,146,0,1.176926128
2012,0,0,0
2012,1,0,0
2012,2,0,0
2012,3,0,0
2012,4,0,0
2012,5,0,0
2012,6,1.408347558,0
2012,7,0,0
2012,8,1.108240768,0
2012,9,4.340326657,0
2012,10,12.16233625,0
2012,11,3.377320163,0
2012,12,0,0
2012,13,5.066173154,0
2012,14,23.94364389,0
2012,15,42.6398558,0
2012,16,18.38979939,0
2012,17,29.30334473,0
2012,18,41.79964738,0
2012,19,49.16735656,0
2012,20,40.46621136,0
2012,21,22.73096584,0
2012,22,36.58413658,0
2012,23,56.19349251,0
2012,24,92.25931858,0
2012,25,90.6866497,0
2012,26,169.6620977,0
2012,27,188.4708077,0
2012,28,186.8514847,0
2012,29,151.3412935,0
2012,30,149.2299294,0
2012,31,191.4603829,0
2012,32,168.9931148,0
2012,33,228.6912075,0
2012,34,227.3375601,0
2012,35,228.7850938,0
2012,36,240.6606963,0
2012,37,212.3867462,0
2012,38,208.2863865,0
2012,39,175.3938608,0
2012,40,178.2392021,0
2012,41,167.6186058,1.446269637
2012,42,178.2832606,4.99173244
2012,43,178.7933708,3.087441862
2012,44,195.3981661,3.175316484
2012,45,182.9081314,4.383323212
2012,46,213.0798464,6.214553436
2012,47,218.8647536,8.230768132
2012,48,243.8175243,9.102030034
2012,49,228.0575319,22.6354302
2012,50,221.9934587,17.28051113
2012,51,183.7566835,14.84097804
2012,52,200.4714403,24.95878811
2012,53,173.9309462,30.01193434
2012,54,197.6261245,28.96175062
2012,55,163.7053633,31.24324365
2012,56,162.6754309,40.25872355
2012,57,158.9109824,37.33767501
2012,58,126.3079734,39.9057288
2012,59,119.9347887,44.4813014
2012,60,158.8567909,70.20217458
2012,61,127.3246459,74.02896021
2012,62,148.915131,73.122012
2012,63,139.3415243,59.43017019
2012,64,116.6149231,74.73918004
2012,65,99.19613114,70.21917544
2012,66,100.6083579,74.56068293
2012,67,127.1239301,64.69168521
2012,68,135.0873755,79.59651433
2012,69,109.4222409,52.39323368
2012,70,134.4544266,86.5739037
2012,71,102.8417289,56.16790974
2012,72,139.3947135,72.52622172
2012,73,116.179446,74.02970316
2012,74,128.1927325,89.71707546
2012,75,113.7287884,73.05775168
2012,76,96.04453083,88.92763158
2012,77,113.4743336,59.41809958
2012,78,75.47980644,69.27593702
2012,79,98.92869996,66.89802799
2012,80,111.0180564,72.89008769
2012,81,92.18047741,84.10749651
2012,82,95.0039029,89.18461852
2012,83,97.60195847,59.99010501
2012,84,85.29185667,64.11913177
2012,85,80.56125007,78.37218225
2012,86,104.3634922,83.98847794
2012,87,106.2588151,79.7402871
2012,88,116.1177598,86.57046068
2012,89,99.46989553,67.29856063
2012,90,103.8353933,71.49288742
2012,91,89.79267844,74.94882233
2012,92,103.4292154,83.81540289
2012,93,103.5684601,75.08310076
2012,94,91.40115947,91.71001737
2012,95,89.12771958,85.97346075
2012,96,79.19796668,71.90031745
2012,97,82.29275824,79.36909638
2012,98,68.75900665,80.47636156
2012,99,57.75709801,85.10056375
2012,100,51.98740037,80.96924035
2012,101,39.82321835,79.43955686
2012,102,51.44645747,85.39114869
2012,103,52.55386232,81.01002088
2012,104,23.50685494,103.3940696
2012,105,20.05759979,81.05707486
2012,106,20.01418637,83.69499921
2012,107,18.88249913,93.85726356
2012,108,19.85694794,91.45188682
2012,109,7.651543492,80.46974771
2012,110,13.85148935,98.01700474
2012,111,3.981159504,99.94999448
2012,112,5.597731516,94.49899187
2012,113,5.62261307,82.82058482
2012,114,4.598162998,77.83567911
2012,115,1.484166173,67.58303109
2012,116,0,68.93944847
2012,117,2.186623229,56.100923
2012,118,2.479427587,60.57464894
2012,119,2.094134984,54.94356291
2012,120,0,47.09058637
2012,121,0,54.77686391
2012,122,0,37.2003507
2012,123,0,38.84855325
2012,124,0,30.5647687
2012,125,0,23.41778602
2012,126,0,28.12365465
2012,127,0,19.17910776
2012,128,0,23.52825386
2012,129,0,22.52328037
2012,130,0,11.71169395
2012,131,0,9.351980447
2012,132,0,6.829747015
2012,133,0,8.492638309
2012,134,0,1.009810307
2012,135,0,1.005572885
2012,136,0,3.816260276
2012,137,0,2.40985737
2012,138,0,0
2012,139,0,1.084702228
2012,140,0,0
2012,141,0,0
2012,142,0,0
2012,143,0,1.010137742
2013,0,0,0
2013,1,0,0
2013,2,0,0
2013,3,0,0
2013,4,0,0
2013,5,0,0
2013,6,0,0
2013,7,0,0
2013,8,1.110163771,0
2013,9,0,0
2013,10,3.155504637,0
2013,11,3.799487801,0
2013,12,3.954936924,0
2013,13,24.4132009,0
2013,14,37.12685689,0
2013,15,50.5725702,0
2013,16,21.9132146,0
2013,17,27.02852664,0
2013,18,36.55173121,0
2013,19,56.61868486,0
2013,20,110.4147885,0
2013,21,69.87948163,0
2013,22,53.77382235,0
2013,23,45.79076456,0
2013,24,41.24775954,0
2013,25,64.51495728,0
2013,26,94.79798674,0
2013,27,104.4097593,0
2013,28,98.39157812,0
2013,29,78.34818986,0
2013,30,73.48433199,0
2013,31,71.78075504,0
2013,32,58.32920691,0
2013,33,68.51258186,0
2013,34,90.3049463,0
2013,35,98.56899927,0
2013,36,109.1854382,0
2013,37,112.6477673,0
2013,38,111.6034436,0
2013,39,125.9121386,0
2013,40,104.5657187,4.106956564
2013,41,135.6342564,3.027224102
2013,42,120.1457519,1.974199026
2013,43,138.8509607,3.408620621
2013,44,156.9913254,7.005269869
2013,45,148.2526654,5.703110964
2013,46,142.2804052,4.169907998
2013,47,134.1424613,0.964327594
2013,48,141.0434847,2.872738698
2013,49,136.8227083,7.324609615
2013,50,107.2131178,9.902218337
2013,51,115.2385839,13.87946458
2013,52,100.9426202,12.80170676
2013,53,83.65592314,10.59205356
2013,54,112.7532469,14.8541265
2013,55,113.2826721,17.14913819
2013,56,115.9641339,28.95241023
2013,57,117.4384491,21.16629756
2013,58,108.7479596,33.78274184
2013,59,102.6261951,30.96942036
2013,60,131.5579679,40.42098742
2013,61,136.7672729,37.34565349
2013,62,126.5819174,52.32669453
2013,63,153.3692916,36.91652704
2013,64,156.3165578,35.4521295
2013,65,162.5891608,51.3553898
2013,66,154.5147325,53.12032111
2013,67,149.1626547,39.62936715
2013,68,134.8728899,51.46168995
2013,69,134.3319647,45.84906087
2013,70,132.0154335,52.01484371
2013,71,133.4864518,49.41981689
2013,72,128.6224476,52.80303553
2013,73,119.6381693,58.58570907
2013,74,114.0119349,52.87745117
2013,75,99.06955199,47.76475297
2013,76,115.7773142,44.86168059
2013,77,100.9102932,65.29714508
2013,78,107.890465,64.58560214
2013,79,95.42003032,53.16445128
2013,80,71.08194955,46.6506723
2013,81,81.38282244,57.15059194
2013,82,73.13132605,70.27473376
2013,83,85.39824754,46.12313535
2013,84,73.71405256,60.90971267
2013,85,99.45349108,59.96302053
2013,86,96.81764182,76.64611722
2013,87,89.62172493,54.93341143
2013,88,99.76063162,63.57142916
2013,89,92.9135987,78.49377882
2013,90,89.25848523,72.89300958
2013,91,103.9917416,62.60874075
2013,92,103.2722242,52.41784678
2013,93,97.58419242,71.36811987
2013,94,94.11416482,67.60451324
2013,95,101.9530771,56.42054922
2013,96,88.07762222,70.20910707
2013,97,81.77096294,67.06489592
2013,98,83.43612763,72.63761095
2013,99,68.00000448,45.53399874
2013,100,60.71780147,57.04190292
2013,101,54.64469745,55.11407354
2013,102,47.24956777,74.64607508
2013,103,45.24043627,52.60904368
2013,104,28.10368994,59.29978525
2013,105,17.20041259,70.23138862
2013,106,20.97812892,67.28659573
2013,107,14.15611116,70.05219813
2013,108,9.891912072,54.16974968
2013,109,9.498472309,61.93970159
2013,110,6.275852377,59.01133962
2013,111,11.95597227,59.65180661
2013,112,2.486834571,77.68352046
2013,113,3.675811534,62.41618657
2013,114,2.637721694,64.7890517
2013,115,4.749380477,55.37442737
2013,116,1.051798997,59.55197791
2013,117,0,46.69266135
2013,118,1.028197282,63.09768686
2013,119,1.017882154,72.40204778
2013,120,0,58.77605584
2013,121,0.83901627,46.71196743
2013,122,0,53.8420341
2013,123,0,36.77413501
2013,124,0,33.30411458
2013,125,0,37.96797937
2013,126,0,36.80251483
2013,127,0,32.51370494
2013,128,0,18.59394452
2013,129,0,27.04756949
2013,130,0,16.3340382
2013,131,0,15.33994357
2013,132,0,11.82497736
2013,133,0,10.56263267
2013,134,0,2.772981382
2013,135,0,10.18048713
2013,136,0,3.460258129
2013,137,0,2.823008705
2013,138,0,3.477331736
2013,139,0,1.324433143
2013,140,0,2.149077567
2013,141,0,0
2013,142,0,0
2013,143,0,0
2013,144,0,0
2013,145,0,0
2013,146,0,1.780018227
2014,0,0,0
2014,1,0,0
2014,2,0,0
2014,3,0,0
2014,4,0,0
2014,5,0,0
2014,6,0,0
2014,7,0,0
2014,8,0,0
2014,9,0,0
2014,10,4.227431605,0
2014,11,1.861177561,0
2014,12,0,0
2014,13,12.22088464,0
2014,14,47.37897509,0
2014,15,80.5342867,0
2014,16,53.36135999,0
2014,17,15.03253832,0
2014,18,53.44194388,0
2014,19,105.3004977,0
2014,20,223.5488005,0
2014,21,225.0999034,0
2014,22,182.3544762,0
2014,23,109.3625977,0
2014,24,72.85361004,0
2014,25,106.9451377,0
2014,26,182.0217952,0
2014,27,175.1745386,0
2014,28,237.8277497,0
2014,29,228.809816,0
2014,30,163.0754893,0
2014,31,123.7666623,0
2014,32,70.19685557,0
2014,33,100.9139864,0
2014,34,64.38081912,0
2014,35,66.88256047,0
2014,36,103.0678129,0
2014,37,69.32923297,0
2014,38,78.37458255,0
2014,39,80.11616644,0
2014,40,66.77611262,3.134349906
2014,41,55.69653086,0
2014,42,56.67701168,3.677300267
2014,43,99.71063839,1.045336232
2014,44,78.2192312,1.097157703
2014,45,69.99249826,3.764655743
2014,46,94.17892867,3.093045144
2014,47,96.97536115,6.182433204
2014,48,97.38337374,3.874570205
2014,49,103.1553908,6.252965028
2014,50,108.7859342,5.54776896
2014,51,104.6858853,7.660909234
2014,52,156.4339077,6.423061058
2014,53,130.9195968,13.0015871
2014,54,128.2361008,14.49140779
2014,55,162.1583961,16.93228047
2014,56,169.18797,23.70693991
2014,57,136.0655524,29.0621399
2014,58,153.5216564,21.58914741
2014,59,142.4099815,40.59856237
2014,60,174.1174693,37.16280258
2014,61,141.9304774,29.70012809
2014,62,130.5054035,47.56967666
2014,63,158.1914835,61.51608676
2014,64,146.4860088,37.02974781
2014,65,144.3833146,46.96655732
2014,66,114.5430416,47.05229684
2014,67,130.131078,47.70169819
2014,68,110.1263307,39.98341918
2014,69,114.3894028,39.91493036
2014,70,156.9110596,56.35366935
2014,71,104.6613237,43.83008055
2014,72,117.0502921,43.0284805
2014,73,137.1715949,68.96939129
2014,74,109.8223548,52.12342501
2014,75,97.72490155,77.1924054
2014,76,112.3903206,69.6378002
2014,77,109.3644239,60.92676426
2014,78,102.0095108,65.53014206
2014,79,109.3158776,48.586369
2014,80,124.7549546,55.69562321
2014,81,102.1037447,66.26609016
2014,82,112.8969553,73.9140565
2014,83,147.2288196,77.76902767
2014,84,151.1186704,67.10468291
2014,85,133.9436951,67.20215193
2014,86,155.7209583,75.00263717
2014,87,144.6954753,70.87133374
2014,88,137.9781804,71.43787849
2014,89,124.9151304,63.57176254
2014,90,147.4610332,78.2104349
2014,91,144.7614597,79.07099097
2014,92,133.2123361,84.98874701
2014,93,128.4278224,87.52715811
2014,94,109.9587498,71.64349864
2014,95,113.2960035,60.22955237
2014,96,106.6582036,58.85918202
2014,97,138.3599321,84.61401993
2014,98,79.28438817,58.10433225
2014,99,72.18240915,66.45662054
2014,100,108.2967581,79.46800399
2014,101,60.41479496,60.61966678
2014,102,58.85880967,66.406511
2014,103,46.43899512,69.59187311
2014,104,40.21747497,61.36907781
2014,105,32.39945694,57.25962959
2014,106,14.93699193,70.16967554
2014,107,20.81737201,88.79282102
2014,108,14.70879474,60.58313225
2014,109,3.346534487,64.084698
2014,110,5.377025222,82.27348342
2014,111,3.698440389,66.69852808
2014,112,2.331353308,70.22831108
2014,113,2.29804558,70.23956967
2014,114,1.472381076,77.47518188
2014,115,2.879879633,62.18996467
2014,116,2.200565112,58.91271706
2014,117,2.437293639,70.08943419
2014,118,0,62.58331509
2014,119,1.590601454,61.48855896
2014,120,0,58.93779892
2014,121,2.664875701,38.68331872
2014,122,0,27.59711229
2014,123,2.397522981,29.31661507
2014,124,0,44.63842102
2014,125,0,25.63899937
2014,126,0,23.72873965
2014,127,0,20.30004233
2014,128,0,17.58131868
2014,129,0,13.00411636
2014,130,0,17.32061478
2014,131,0,14.58987355
2014,132,0,3.147500109
2014,133,0,2.988347624
2014,134,0,5.735408321
2014,135,0,2.438151643
2014,136,0,1.928693744
2014,137,0,2.376195167
2014,138,0,0.949668518
2014,139,0,2.507852793
2014,140,0,1.767733837
2014,141,0,1.340047867
2014,142,0,0
2014,143,0,1.44977543
2014,144,0,1.039582088
2014,145,0,1.17205676
2015,0,0,0
2015,1,0,0
2015,2,0,0
2015,3,0,0
2015,4,0,0
2015,5,0,0
2015,6,0,0
2015,7,0,0
2015,8,1.053499885,0
2015,9,3.269314703,0
2015,10,15.85885063,0
2015,11,15.30206513,0
2015,12,11.44900838,0
2015,13,46.14680932,0
2015,14,96.62018388,0
2015,15,78.12874562,0
2015,16,45.7366563,0
2015,17,20.35705589,0
2015,18,41.44011812,0
2015,19,114.1096518,0
2015,20,142.8952654,0
2015,21,206.7891788,0
2015,22,133.7218737,0
2015,23,99.70481216,0
2015,24,74.41266934,0
2015,25,81.87790264,0
2015,26,144.1899788,0
2015,27,184.4527221,0
2015,28,291.5747109,0
2015,29,287.8499915,0
2015,30,271.9554905,0
2015,31,158.7039825,0
2015,32,123.9282102,0
2015,33,93.44144654,0
2015,34,70.9321818,0
2015,35,90.34792922,0
2015,36,112.8951779,0
2015,37,127.4238402,0
2015,38,135.2976897,0
2015,39,133.2864196,0
2015,40,127.9682185,6.942607203
2015,41,149.9350368,1.874162484
2015,42,118.3875105,1.0293827
2015,43,107.0347085,5.961033673
2015,44,107.882401,2.203076148
2015,45,88.17859356,3.16713127
2015,46,90.99883303,5.586096716
2015,47,101.337392,6.535248211
2015,48,109.7140791,3.724180466
2015,49,107.9028798,11.30265549
2015,50,136.7239912,8.709476368
2015,51,130.7619178,3.885817329
2015,52,153.6922773,17.61937368
2015,53,157.2015235,12.91626926
2015,54,153.1097953,12.74336113
2015,55,138.1940227,15.8097221
2015,56,152.5518579,18.25397008
2015,57,139.3815073,14.07001088
2015,58,125.0267663,24.39210774
2015,59,134.7285156,22.13515407
2015,60,154.6426305,27.43169862
2015,61,145.417266,40.51929137
2015,62,129.3749303,43.55774689
2015,63,133.6689136,61.98896987
2015,64,146.1362872,42.62972664
2015,65,160.8891824,27.90330679
2015,66,150.6210885,36.639219
2015,67,127.1680805,47.77441719
2015,68,156.0381553,49.55492937
2015,69,163.5742704,39.50103869
2015,70,134.5616531,45.15427408
2015,71,135.6676934,45.61598993
2015,72,175.7813858,49.99961757
2015,73,134.0634158,52.18020817
2015,74,144.4567114,41.32499985
2015,75,150.6341249,56.46115057
2015,76,173.6105518,56.36860395
2015,77,147.9089823,42.16282076
2015,78,153.681116,55.86305259
2015,79,174.4129225,61.04760281
2015,80,148.5217927,50.26528908
2015,81,158.7624484,55.32314432
2015,82,187.3357888,61.87674103
2015,83,176.7030346,49.13063528
2015,84,166.0032465,59.16126063
2015,85,138.3798746,57.53281734
2015,86,175.0282702,57.90373717
2015,87,162.9837969,64.52632414
2015,88,170.5058435,63.59578636
2015,89,168.3649465,73.80927871
2015,90,159.5702655,74.8552599
2015,91,133.9093963,80.66403724
2015,92,161.436179,60.9552429
2015,93,160.0385216,72.11301718
2015,94,151.487405,63.9761335
2015,95,116.698543,53.73096727
2015,96,130.0097778,72.31829589
2015,97,103.065275,54.90849742
2015,98,97.88344849,58.82621274
2015,99,71.33672625,56.66361206
2015,100,70.96194619,55.29214556
2015,101,51.86269375,41.7613706
2015,102,61.20835958,68.19265712
2015,103,29.79592903,58.90195377
2015,104,35.69307736,37.38337457
2015,105,25.91115281,54.48398888
2015,106,14.83309988,66.24250877
2015,107,14.92829531,74.60013964
2015,108,11.56402498,59.38595147
2015,109,6.190708385,61.23475086
2015,110,8.04814982,61.16653127
2015,111,5.058356525,58.7603125
2015,112,2.667685087,87.55350982
2015,113,6.359992504,56.48914932
2015,114,5.832634459,69.87172903
2015,115,3.988033868,52.80176318
2015,116,3.357445786,61.6817819
2015,117,0.884163917,60.93611162
2015,118,0,61.41840086
2015,119,0,43.4309711
2015,120,0,38.72384556
2015,121,2.397816744,36.92518274
2015,122,0,31.11209167
2015,123,1.887192048,26.97693158
2015,124,0,29.82596785
2015,125,1.163870661,23.41391456
2015,126,0,23.20537901
2015,127,0,22.34038429
2015,128,0,8.768207605
2015,129,0,12.41439952
2015,130,0,11.05343823
2015,131,0,13.19685698
2015,132,0,7.30748604
2015,133,0,9.879180808
2015,134,0,2.949430168
2015,135,0,4.355421225
2015,136,0,0.859223897
2015,137,0,8.435347838
2015,138,0,1.960749022
2015,139,0,3.775131184
2015,140,0,0
2015,141,0,1.246857918
2015,142,0,0
2015,143,0,1.403101134
2016,0,0,0
2016,1,0,0
2016,2,0,0
2016,3,0,0
2016,4,0,0
2016,5,0,0
2016,6,0,0
2016,7,0,0
2016,8,0,0
2016,9,1.082321363,0
2016,10,0,0
2016,11,1.15018679,0
2016,12,2.467125552,0
2016,13,8.104509988,0
2016,14,30.42403028,0
2016,15,25.14004271,0
2016,16,21.94994174,0
2016,17,27.07737592,0
2016,18,37.94994622,0
2016,19,82.47675099,0
2016,20,121.0119775,0
2016,21,139.3388635,0
2016,22,124.0172298,0
2016,23,99.57255031,0
2016,24,63.45046847,0
2016,25,64.99999819,0
2016,26,141.6467043,0
2016,27,190.6944684,0
2016,28,280.692223,0
2016,29,276.6287241,0
2016,30,231.1832814,0
2016,31,161.4727345,0
2016,32,121.6626672,0
2016,33,89.25592367,0
2016,34,82.71179545,0
2016,35,115.5515728,0
2016,36,165.3628479,0
2016,37,206.0614991,0
2016,38,238.7419206,0
2016,39,230.4379275,0
2016,40,248.4387123,12.74724707
2016,41,166.6564461,23.49150424
2016,42,178.6283652,13.12804945
2016,43,141.4174476,18.26446023
2016,44,154.7898452,9.714318357
2016,45,130.314268,15.61036025
2016,46,127.5340613,4.121347774
2016,47,108.6228169,12.21449066
2016,48,135.3444232,11.00841879
2016,49,145.7980013,12.00895328
2016,50,152.7343943,10.64413883
2016,51,170.3927535,14.46949215
2016,52,165.1144309,19.8594919
2016,53,161.6361278,23.02688093
2016,54,167.4566461,21.52683532
2016,55,164.2858083,24.96932796
2016,56,160.4153802,24.99981819
2016,57,161.3534184,31.63735842
2016,58,153.6791914,26.15234067
2016,59,130.4888044,31.9604864
2016,60,141.4815135,41.79228628
2016,61,120.1226684,41.30353045
2016,62,137.8793181,43.60383552
2016,63,129.2330048,39.18243875
2016,64,150.0769823,52.3007914
2016,65,157.3456288,58.61728703
2016,66,159.240944,41.23122014
2016,67,173.9917802,46.92430223
2016,68,156.927388,46.66805676
2016,69,174.7000643,75.65111599
2016,70,188.8983687,65.19336217
2016,71,163.0540398,54.74953191
2016,72,167.0265081,53.67484539
2016,73,137.31869,72.73686497
2016,74,162.8212836,68.94198532
2016,75,139.5746979,67.90879657
2016,76,161.6994113,68.65775323
2016,77,157.8579245,71.15020914
2016,78,147.4039046,79.59896963
2016,79,135.4082976,73.60058977
2016,80,123.9028801,72.04990653
2016,81,162.4554856,58.65292257
2016,82,134.2673825,61.88160989
2016,83,124.3513456,69.10498763
2016,84,144.2401197,52.13725042
2016,85,144.8229646,92.46734752
2016,86,120.4417101,85.71885817
2016,87,139.7980158,69.78087732
2016,88,130.1350972,64.03203474
2016,89,122.4306259,66.8020456
2016,90,147.84781,81.29751043
2016,91,127.3712089,72.94705881
2016,92,96.26258507,82.73311638
2016,93,136.7021657,76.14042453
2016,94,119.4052922,76.2082877
2016,95,94.96039597,89.85991882
2016,96,100.8612365,95.69799819
2016,97,84.61780487,70.1471143
2016,98,90.82332219,82.46533402
2016,99,82.98780388,80.28506856
2016,100,72.37414977,104.2246749
2016,101,54.39737704,92.42050787
2016,102,50.10990782,108.5388712
2016,103,47.24740794,91.29376532
2016,104,37.31068572,121.488869
2016,105,31.42248178,113.7961513
2016,106,27.75712693,131.2968863
2016,107,24.44800422,107.52327
2016,108,14.34717816,102.742445
2016,109,9.999387476,135.5597029
2016,110,12.08905342,130.0848044
2016,111,1.041998804,133.9430679
2016,112,10.43753532,124.6863669
2016,113,3.514138299,131.922276
2016,114,3.883180693,103.0521006
2016,115,1.377979881,99.68863016
2016,116,0,96.36492008
2016,117,0,75.75463564
2016,118,1.937045348,71.52629859
2016,119,1.240060912,74.92360808
2016,120,0.887762023,65.73898429
2016,121,0,57.7817013
2016,122,0,56.67967887
2016,123,0,53.76642176
2016,124,0,35.73598046
2016,125,0,39.55847912
2016,126,0,28.19043697
2016,127,0,30.34986975
2016,128,0,20.65323786
2016,129,0,9.962734633
2016,130,0,14.36327336
2016,131,0,17.64714651
2016,132,0,9.068311181
2016,133,0,8.966137995
2016,134,0,2.684226595
2016,135,0,2.417377146
2016,136,0,4.306559015
2016,137,0,1.453116645
2016,138,0,2.043389329
2016,139,0,3.478202667
2016,140,0,0.898206282
2016,141,0,1.178989465
2016,142,0,0
2016,143,0,1.145058272
2017,0,0,0
