year,carapace.width,immature,mature
2014,75,1.50204729,31.52060592
2014,76,0.926680141,33.66990098
2014,77,0,23.5291623
2014,78,0,17.45543077
2014,79,0,15.23589001
2014,80,0,11.68391152
2014,81,0,9.651464988
2014,82,1.092924842,1.752423254
2014,83,0.819219546,4.567181924
2014,84,0,0
2014,85,0,0.928198293
2014,86,0,0
2014,87,2.506956805,1.316385311
2014,88,0,0
2014,89,0,0
2014,90,0,0
2014,91,0,0
2014,92,0,0
2014,93,0,0
2014,94,0,0
2014,95,0,0
2014,96,0,0
2014,97,0,0
2014,98,1.158634433,0
2015,0,0,0
2015,1,0,0
2015,2,0,0
2015,3,0,0
2015,4,0,0
2015,5,0,0
2015,6,0,0
2015,7,0,0
2015,8,0,0
2015,9,1.634657351,0
2015,10,13.07725881,0
2015,11,6.538629405,0
2015,12,2.219154118,0
2015,13,18.48377155,0
2015,14,53.38831135,0
2015,15,46.86121056,0
2015,16,40.18468457,0
2015,17,8.937339951,0
2015,18,43.32403172,0
2015,19,57.92620735,0
2015,20,153.2036935,0.960291929
2015,21,190.5034502,0
2015,22,176.4267634,0
2015,23,109.0330399,4.768719487
2015,24,66.76692502,0
2015,25,42.79514462,0.866318407
2015,26,107.910521,0
2015,27,180.2659179,0
2015,28,275.1901732,0
2015,29,303.2037442,1.126834204
2015,30,287.6198988,0
2015,31,194.7661899,0
2015,32,122.7818164,0
2015,33,76.94045577,0
2015,34,71.07109783,1.143204677
2015,35,73.3886873,0.967837783
2015,36,89.66137884,0
2015,37,130.3089585,2.009961049
2015,38,160.5026544,1.099073207
2015,39,134.5876979,4.374271247
2015,40,137.5226783,6.034792254
2015,41,134.3847604,12.10251486
2015,42,98.67940877,23.7197755
2015,43,101.8584123,50.71091503
2015,44,88.27193267,71.24994761
2015,45,110.7150744,93.97614822
2015,46,84.4141566,133.2550342
2015,47,97.64620062,129.7170742
2015,48,96.86860523,192.9299253
2015,49,99.46135284,208.2262214
2015,50,118.9895946,255.5516678
2015,51,132.1186513,286.5149704
2015,52,73.90891563,302.0780829
2015,53,102.967389,327.2197606
2015,54,97.05391934,343.1809028
2015,55,95.35808785,391.9642287
2015,56,68.09568049,410.4049164
2015,57,79.22148123,373.8546608
2015,58,64.3502275,408.7618753
2015,59,44.70978333,394.8775002
2015,60,38.56136675,349.4116027
2015,61,30.59354704,353.884445
2015,62,15.23450606,323.9084626
2015,63,10.58233216,292.0976291
2015,64,13.82385169,300.1452007
2015,65,11.62896271,246.8394056
2015,66,6.212165519,217.4386043
2015,67,0.971155704,155.3464329
2015,68,0,162.4893575
2015,69,0,131.5408677
2015,70,1.0293827,120.8703533
2015,71,0,76.18077109
2015,72,0,67.99334622
2015,73,0,71.82217452
2015,74,0,55.54640798
2015,75,0,28.3283912
2015,76,0,23.4190006
2015,77,0,22.12234001
2015,78,0,13.2741043
2015,79,0,5.730553954
2015,80,0,9.118639703
2015,81,0,8.656121893
2015,82,0,4.786872218
2015,83,0,10.80852922
2015,84,0,6.005957403
2015,85,0,2.783041877
2015,86,0,0
2015,87,0,2.103888741
2016,0,0,0
2016,1,0,0
2016,2,0,0
2016,3,0,0
2016,4,0,0
2016,5,0,0
2016,6,0,0
2016,7,0,0
2016,8,0,0
2016,9,0,0
2016,10,0,0
2016,11,0,0
2016,12,0.772875173,0
2016,13,5.817439661,0
2016,14,18.83245238,0
2016,15,25.60360263,0
2016,16,12.08872691,0
2016,17,9.358773824,0
2016,18,22.71649668,0
2016,19,61.6735327,0
2016,20,104.3530476,0
2016,21,118.5195544,0
2016,22,142.4497046,0
2016,23,87.18177309,0
2016,24,55.66930365,0
2016,25,63.7091588,0
2016,26,105.8515041,0
2016,27,172.6035057,0
2016,28,227.1469393,0
2016,29,282.9785055,0
2016,30,266.1638312,0
2016,31,186.7399738,0
2016,32,147.3814286,0
2016,33,113.561776,0
2016,34,77.02463144,0
2016,35,89.67852243,0
2016,36,119.54363,0
2016,37,166.2265362,0
2016,38,206.3945699,0
2016,39,231.3429018,3.153500637
2016,40,242.0275986,5.443159579
2016,41,246.7133042,9.324581122
2016,42,190.2406807,18.07550504
2016,43,174.2275901,58.01542494
2016,44,182.0515984,72.84808671
2016,45,132.0968978,98.69433016
2016,46,128.1791405,146.4490006
2016,47,145.6920562,173.393872
2016,48,154.8655856,212.5851246
2016,49,162.7369116,228.9544279
2016,50,159.7537623,284.377779
2016,51,173.6709505,292.8934696
2016,52,166.6610399,360.1332799
2016,53,146.5936808,377.0789043
2016,54,141.8524724,388.7293914
2016,55,88.44046629,440.6555043
2016,56,75.84404938,406.9007064
2016,57,72.15937613,425.7689243
2016,58,51.87042884,401.6692567
2016,59,47.56423435,396.1844311
2016,60,39.11433387,389.9184886
2016,61,35.26739838,356.1552381
2016,62,18.21625141,364.1458625
2016,63,23.84836886,301.6579406
2016,64,9.348428251,304.3635758
2016,65,8.870574126,256.6238355
2016,66,10.99197607,224.3183174
2016,67,5.191795425,182.1814771
2016,68,6.074227338,172.4347809
2016,69,0,135.5074482
2016,70,1.526950679,97.8059591
2016,71,2.284461527,83.18334075
2016,72,1.272974971,63.72420262
2016,73,0,46.58032086
2016,74,0,33.91792799
2016,75,0,31.23824544
2016,76,0,14.98341315
2016,77,0,18.17759894
2016,78,0,13.66859659
2016,79,0,9.717867064
2016,80,0,8.92889781
2016,81,0,4.625302666
2016,82,0,2.39588202
2016,83,0,3.769084989
2016,84,0,3.643597598
2016,85,0,1.145058272
2016,86,0,0
2016,87,0,2.022387954
2016,88,0,0
2016,89,0,1.377979881
2017,0,0,0
2017,1,0,0
2017,2,0,0
2017,3,0,0
2017,4,0,0
2017,5,0,0
2017,6,0,0
2017,7,0,0
2017,8,0,0
2017,9,0,0
2017,10,0,0
2017,11,0.897042809,0
2017,12,1.327488842,0
2017,13,2.616590544,0
2017,14,7.860661681,0
2017,15,7.804371671,0
2017,16,6.045844663,0
2017,17,8.470378512,0
2017,18,28.81998764,0
2017,19,47.12726969,0
2017,20,72.77407857,0
2017,21,107.2411118,0
2017,22,67.53951802,0
2017,23,68.85660328,0
2017,24,83.06336119,0
2017,25,108.0851563,0
2017,26,176.2567919,0
2017,27,246.9561506,0
2017,28,285.6407664,0
2017,29,265.226739,0
2017,30,256.9279985,0
2017,31,158.4572899,0
2017,32,146.7354993,0
2017,33,98.00732205,0
2017,34,104.2948276,0
2017,35,133.8256258,0
2017,36,155.0076866,0
2017,37,173.552398,0
2017,38,232.4072497,1.855569449
2017,39,204.9273616,1.71066497
2017,40,217.332028,8.677536274
2017,41,182.1631104,11.03344235
2017,42,184.5392187,24.49190225
2017,43,149.0997599,49.31359682
2017,44,132.501814,84.03420756
2017,45,140.8557888,107.7642305
2017,46,123.809965,161.706487
2017,47,165.3261425,200.5828152
2017,48,150.3832649,257.5726498
2017,49,194.6610507,279.4854797
2017,50,182.5661515,312.7740107
2017,51,171.588004,314.6031326
2017,52,166.6195299,349.8747481
2017,53,141.0901374,386.8840297
2017,54,142.4561485,430.9675893
2017,55,89.21992114,452.4208805
2017,56,95.52819597,437.3317767
2017,57,68.11357687,432.2223483
2017,58,33.14990677,435.8476565
2017,59,27.96311184,520.3739861
2017,60,24.9045928,482.4316845
2017,61,10.33002588,429.2297208
2017,62,7.326447738,413.5627404
2017,63,7.417119002,367.22861
2017,64,2.57713697,313.7300543
2017,65,0.903912313,306.9680208
2017,66,1.542112787,235.3127255
2017,67,3.123833161,208.4897906
2017,68,1.487847264,143.6575154
2017,69,0,117.3230649
2017,70,0,91.75717336
2017,71,0,84.63621618
2017,72,0,64.77125898
2017,73,0,46.04185113
2017,74,0,31.99891987
2017,75,0,26.58252929
2017,76,0,15.72828918
2017,77,0,15.04570566
2017,78,0,10.9405592
2017,79,0,8.403088684
2017,80,0,1.072241177
2017,81,0,7.175008794
2017,82,0,1.897526984
2017,83,0,2.020392664
2018,0,0,0
2018,1,0,0
2018,2,0,0
2018,3,1.028343195,0
2018,4,0,0
2018,5,0,0
2018,6,0,1.854520885
2018,7,0.83353755,0
2018,8,4.21535118,0
2018,9,1.047019554,0
2018,10,0,0
2018,11,1.76154634,0
2018,12,4.383553012,0
2018,13,26.26800087,0
2018,14,50.96154851,0.720995089
2018,15,70.58380127,0
2018,16,51.29072365,0
2018,17,29.82018687,0
2018,18,57.30583777,0
2018,19,109.1292891,0
2018,20,150.6032422,0
2018,21,156.7164232,0
2018,22,101.4882743,0
2018,23,50.4908779,0
2018,24,50.76699583,0
2018,25,91.6165778,0
2018,26,150.6110887,0
2018,27,210.8470999,0
2018,28,234.1058919,0
2018,29,295.973611,0
2018,30,249.3883697,0
2018,31,201.4391527,0
2018,32,195.6866311,0
2018,33,180.4942381,0
2018,34,225.250532,0
2018,35,277.0093854,0
2018,36,255.1544954,0
2018,37,240.1270389,0.996422842
2018,38,253.0270704,1.027221366
2018,39,205.1541383,2.711606273
2018,40,206.0247503,3.353198915
2018,41,179.7775331,16.99376893
2018,42,182.1410682,32.59747831
2018,43,130.7241395,45.77438076
2018,44,153.3265828,92.61014619
2018,45,121.9148097,129.1011325
2018,46,120.0306672,171.2853217
2018,47,125.8137033,240.6202866
2018,48,133.8399053,269.9729385
2018,49,139.8936815,307.3162452
2018,50,147.8399667,336.9135395
2018,51,151.6932906,338.0626851
2018,52,136.1847067,387.2171455
2018,53,105.571639,397.5410297
2018,54,96.39458361,425.2530561
2018,55,55.9998839,430.0422355
2018,56,58.53799785,450.9077751
2018,57,36.66899907,493.0044205
2018,58,16.59052784,465.656483
2018,59,14.05755726,482.10446
2018,60,8.417632838,433.2027057
2018,61,4.285332532,433.853952
2018,62,1.552348928,419.3355867
2018,63,0.903376641,348.0789658
2018,64,1.45461316,327.603075
2018,65,0,234.9683303
2018,66,2.903258677,201.9938234
2018,67,1.45461316,145.0537667
2018,68,0,129.1400381
2018,69,0,90.63610939
2018,70,0,75.53452914
2018,71,0,51.22730605
2018,72,0,38.56797972
2018,73,0,36.59050054
2018,74,0,14.74171779
2018,75,0,17.42137555
2018,76,0,15.94418566
2018,77,0,18.61237058
2018,78,0,4.165341985
2018,79,0,11.03891433
2018,80,0,3.884088007
2018,81,0,2.009351709
2018,82,0,1.063176047
2018,83,0,1.00207831
2018,84,0,0.964444779
2018,85,0,0.912422079
2019,0,0,0
2019,1,0,0
2019,2,0,0
2019,3,0,0
2019,4,0,0
2019,5,0,0
2019,6,0,0
2019,7,0,0
2019,8,0,0
2019,9,1.081427138,0
2019,10,1.041770844,0
2019,11,2.789925976,0
2019,12,5.380374212,2.009025588
2019,13,36.36648337,0
2019,14,97.07638526,0
2019,15,187.1850299,0
2019,16,117.3292719,0
2019,17,35.90705813,0
2019,18,47.34854619,0
2019,19,131.9161517,0
2019,20,273.9162576,0
2019,21,384.6551471,0
2019,22,392.5875037,0
2019,23,281.6169232,0
2019,24,140.7711647,0
2019,25,119.1608551,0
2019,26,174.821238,0
2019,27,301.8714047,0
2019,28,343.8635417,0
2019,29,317.3984861,0
2019,30,232.3991101,0
2019,31,166.5034642,0
2019,32,122.8164498,0
2019,33,90.2875986,0
2019,34,125.5211411,0
2019,35,169.5600916,0
2019,36,187.4388387,0
2019,37,210.5166681,4.182999852
2019,38,247.2546703,0
2019,39,298.2361168,1.013886185
2019,40,260.2336623,11.9117549
2019,41,279.8668024,20.86653409
2019,42,250.1341034,47.56369818
2019,43,194.8648365,71.0808128
2019,44,191.5493558,168.1819688
2019,45,199.0393006,208.6438935
2019,46,238.7615229,260.7404261
2019,47,240.9894481,354.3878716
2019,48,249.4338734,419.5560974
2019,49,271.9284946,432.6969081
2019,50,244.7930146,517.3243048
2019,51,241.084818,506.5076075
2019,52,188.7438218,475.4731862
2019,53,141.9728492,563.7949903
2019,54,134.1702449,615.6123208
2019,55,97.9583108,638.6599174
2019,56,49.80804711,673.863862
2019,57,46.44729263,676.5181717
2019,58,32.35647839,772.8148874
2019,59,11.41944297,771.845766
2019,60,6.021774487,697.6978363
2019,61,3.768175537,672.1600415
2019,62,6.545473177,615.7186103
2019,63,0.710938211,498.9706818
2019,64,6.855055706,471.2118033
2019,65,1.101981804,316.2404649
2019,66,4.373848565,290.0006377
2019,67,0,220.2148966
2019,68,1.101981804,154.1354606
2019,69,0,98.21039042
2019,70,1.090141631,98.56899331
2019,71,0,86.37123238
2019,72,0,50.32239896
2019,73,0,38.03493136
2019,74,0,24.16867949
2019,75,0,27.26902206
2019,76,0,18.16501311
2019,77,0,17.95015293
2019,78,0,10.45753081
2019,79,0,6.286574731
2019,80,0,3.864300498
2019,81,0,1.45166535
2019,82,0,3.972306695
2019,83,0,2.149798712
